Date,Move,YesterdayMove,YesterdayMovement,Movement,Close,YesterdayClose,Volume, Open,High, Low,Earnings Call,Earnings Call Next,Sentiment,Sentiment5,Sentiment Next,5 Day Moving Average,10 Day Moving Average,LM_Positve,LM_Negative,LM_Polarity,LM_Subjectivity,GI_Positive,GI_Negative,GI_Polarity,GI_Subjectivity,Flesch,SMOG,Ticker,LPERMNO,LPERMCO,conm,actq,ciq,dd1q,dlttq,dpq,ltq,revtq,capxy,EPS_EST,EPS_ACTUAL,EPS_DIFF,BEAT_EPS,MISS_EPS,EBT_EST,EBT_ACTUAL,EBT_DIFF,BEAT_EBT,MISS_EBT,NET_EST,NET_ACTUAL,NET_DIFF,BEAT_NET,MISS_NET,OPR_EST,OPR_ACTUAL,OPR_DIFF,BEAT_OPR,MISS_OPR,YEAR
1/30/19,0,1,0.05,-0.28,36.34,36.29,7410432,36.43,36.68,36.17,1,0,0,1,0,34.63,33.838,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/29/19,1,1,-0.28,1.59,36.29,36.57,8737890,36.76,37.08,36.07,1,0,0,1,0,33.92,33.38,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/28/19,1,1,1.59,1.32,36.57,34.98,14835190,34.53,36.62,34.5,1,0,0,1,0,33.4,32.903,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/25/19,1,0,1.32,2.01,34.98,33.66,15929640,33.94,35.5,33.76,1,1,0,1,1,33.12,32.609,0.807473084,1.614946168,-0.333333331,0.024224193,6.048131729,4.053198227,0.197492163,0.1010133,56.32,13.3,AAL,0,0,0,0,0,0,0,0,0,0,0,1.35,1.04,-0.31,0,1,1700.77,1580,-120.77,0,1,621.54,481,-140.54,0,1,0,0,0,0,0,2019
1/24/19,0,0,2.01,-1.09,33.66,31.65,15524650,34.26,34.35,32.83,1,0,1,1,0,32.956,32.585,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/23/19,0,1,-1.09,-1.23,31.65,32.74,14294730,32.93,33.1,31.39,0,0,0,0,0,33.046,32.662,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/22/19,1,1,-1.23,0.39,32.74,33.97,14594590,33.76,33.88,32.45,0,0,0,0,0,32.84,32.683,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/18/19,1,1,0.39,0.74,33.97,33.58,5791017,33.84,34.04,33.15,0,0,0,0,0,32.406,32.49,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/17/19,1,1,0.74,0.74,33.58,32.84,5911641,32.75,33.89,32.63,0,0,0,0,0,32.098,32.138,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/16/19,1,0,0.74,0.39,32.84,32.1,9134037,32.82,33.67,32.74,0,0,0,0,0,32.214,32.102,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/15/19,0,0,0.39,-0.09,32.1,31.71,7629451,31.88,32.86,31.63,0,0,0,0,0,32.278,32.103,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/14/19,0,0,-0.09,-0.24,31.71,31.8,5865505,31.4,31.93,30.7,0,0,0,0,0,32.526,32.115,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/11/19,0,1,-0.24,-1.38,31.8,32.04,6899855,31.8,31.99,31.1,0,0,0,0,0,32.574,32.139,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/10/19,1,0,-1.38,1,32.04,33.42,19689770,30.62,32.21,29.78,0,0,0,0,0,32.178,32.164,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/9/19,0,1,1,-0.53,33.42,32.42,6179279,32.42,33.55,32.3,0,0,0,0,0,31.99,31.794,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/8/19,1,1,-0.53,0.91,32.42,32.95,7106843,33.36,33.65,32.2,0,0,0,0,0,31.928,31.63,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/7/19,1,0,0.91,1.98,32.95,32.04,7965525,31.99,33.48,31.24,0,0,0,0,0,31.704,31.524,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/4/19,0,1,1.98,-2.42,32.04,30.06,9359639,30.44,32.09,30.4,0,0,0,0,0,31.704,31.562,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/3/19,1,1,-2.42,0.37,30.06,32.48,16744980,31.69,31.85,28.81,0,0,0,0,0,32.15,31.91,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
1/2/19,1,0,0.37,0.28,32.48,32.11,5174901,31.46,32.65,31.05,0,0,0,0,0,31.598,31.866,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019
12/31/18,0,0,0.28,-0.21,32.11,31.83,5334662,32.09,32.62,31.68,0,0,0,0,0,31.332,31.896,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/28/18,0,1,-0.21,-0.25,31.83,32.04,6375495,32.17,32.6,31.51,0,0,0,0,0,31.344,31.959,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/27/18,1,0,-0.25,2.57,32.04,32.29,7751161,31.71,32.05,30.87,0,0,0,0,0,31.42,32.19,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/26/18,0,0,2.57,-1.06,32.29,29.72,8584787,30.12,32.33,29.59,0,0,0,0,0,31.67,32.371,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/24/18,0,0,-1.06,-1.11,29.72,30.78,5901991,30.51,30.92,29.67,0,0,0,0,0,32.134,32.783,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/21/18,0,0,-1.11,-0.53,30.78,31.89,11794060,31.95,32.65,30.65,0,0,0,0,0,32.46,33.062,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/20/18,0,1,-0.53,-1.12,31.89,32.42,9434709,32.34,32.68,30.95,0,0,0,0,0,32.574,33.567,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/19/18,1,0,-1.12,1.5,32.42,33.54,8109557,33.46,33.98,32.23,0,0,0,0,0,32.96,33.994,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/18/18,0,0,1.5,-0.37,33.54,32.04,9074343,32.47,33.65,32.47,0,0,0,0,0,33.072,34.605,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/17/18,0,0,-0.37,-0.05,32.04,32.41,7595070,32.3,32.86,31.7,0,0,0,0,0,33.432,35.417,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/14/18,0,1,-0.05,-1.89,32.41,32.46,8557521,32.27,33.27,32.08,0,0,0,0,0,33.664,36.018,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/13/18,1,1,-1.89,0.25,32.46,34.35,10274470,34.3,34.69,32.38,0,0,0,0,0,34.56,36.666,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/12/18,1,1,0.25,0.26,34.35,34.1,7592659,34.55,34.79,34.09,0,0,0,0,0,35.028,37.06,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/11/18,1,0,0.26,0.27,34.1,33.84,8055423,34.36,34.81,33.61,0,0,0,0,0,36.138,37.46,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/10/18,0,1,0.27,-3.37,33.84,33.57,8543244,33.67,34.17,32.61,0,0,0,0,0,37.402,37.871,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/7/18,1,0,-3.37,0.25,33.57,36.94,14375920,36.58,36.6,33.38,0,0,0,0,0,38.372,38.145,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/6/18,0,0,0.25,-2.96,36.94,36.69,9342731,36,37.1,35.79,0,0,0,0,0,38.772,38.01,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/4/18,0,1,-2.96,-0.51,36.69,39.65,12310510,38.82,39.21,36.67,0,0,0,0,0,39.092,37.923,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
12/3/18,1,0,-0.51,1.74,39.65,40.16,6573507,40.57,40.58,39.14,0,0,0,0,0,38.782,37.633,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/30/18,0,1,1.74,-0.52,40.16,38.42,10010490,38.42,40.2,38.42,0,0,0,0,0,38.34,37.399,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/29/18,1,1,-0.52,0.65,38.42,38.94,5166891,38.8,39.34,38.4,0,0,0,0,0,37.918,37.368,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/28/18,1,1,0.65,0.19,38.94,38.29,6672282,38.59,38.97,37.78,0,0,0,0,0,37.248,37.252,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/27/18,1,1,0.19,0.15,38.29,38.1,8140870,38.21,38.77,37.81,0,0,0,0,0,36.754,37.109,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/26/18,1,1,0.15,1.64,38.1,37.95,9183398,38.3,38.62,37.7,0,0,0,0,0,36.484,36.921,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/23/18,1,0,1.64,0.72,37.95,36.31,6121272,36.66,38.27,36.66,0,0,0,0,0,36.458,36.812,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/21/18,0,0,0.72,-0.23,36.31,35.59,8699769,36.09,37.51,35.97,0,0,0,0,0,36.818,36.878,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/20/18,0,0,-0.23,-0.93,35.59,35.82,7059588,35.05,36.39,34.86,0,0,0,0,0,37.256,36.836,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/19/18,0,0,-0.93,-1.07,35.82,36.75,9415003,36.76,37.08,35.31,0,0,0,0,0,37.464,36.826,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/16/18,0,1,-1.07,-0.29,36.75,37.82,10645620,37.4,37.53,36.5,0,0,0,0,0,37.358,36.784,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/15/18,1,1,-0.29,0.33,37.82,38.11,8296845,37.87,38.16,36.31,0,0,0,0,0,37.166,36.639,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/14/18,1,1,0.33,0.92,38.11,37.78,7287935,38,38.59,37.45,0,0,0,0,0,36.938,36.336,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/13/18,1,0,0.92,0.64,37.78,36.86,9694046,37.15,38.42,37.1,0,0,0,0,0,36.416,36.024,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/12/18,0,0,0.64,-0.64,36.86,36.22,9327654,36.31,37.3,35.78,0,0,0,0,0,36.188,35.598,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/9/18,0,1,-0.64,-0.11,36.22,36.86,6794338,36.7,37.26,36.03,0,0,0,0,0,36.21,35.222,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/8/18,1,0,-0.11,1.8,36.86,36.97,6884018,36.77,37.05,35.97,0,0,0,0,0,36.112,34.773,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/7/18,0,0,1.8,-0.55,36.97,35.17,10899570,35.57,37.39,35.48,0,0,0,0,0,35.734,34.11,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/6/18,0,0,-0.55,-0.61,35.17,35.72,11351500,35.6,35.96,34.84,0,0,0,0,0,35.632,33.831,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/5/18,0,1,-0.61,-0.04,35.72,36.33,11304140,36.35,36.52,35.13,0,0,0,0,0,35.008,33.475,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/2/18,1,1,-0.04,1.29,36.33,36.37,9967562,36.59,37.46,35.64,0,0,0,0,0,34.234,33.046,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
11/1/18,1,1,1.29,0.42,36.37,35.08,9635782,35.3,36.47,35.07,0,0,0,0,0,33.434,32.615,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/31/18,1,1,0.42,2.06,35.08,34.66,11132210,35.16,35.9,34.81,1,0,0,0,0,32.486,32.464,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/30/18,1,1,2.06,0.14,34.66,32.6,13060870,32.44,34.78,32.33,1,0,0,0,0,32.03,32.326,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/29/18,1,1,0.14,0.09,32.6,32.46,9398743,33.14,34,31.95,1,0,0,0,0,31.942,32.244,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/26/18,1,0,0.09,2.03,32.46,32.37,11435880,31.4,33.01,31.3,1,1,0,0,0,31.858,32.089,1.130254997,1.598897312,-0.171717171,0.027291523,6.767746382,3.55616816,0.311081442,0.103239145,61.4,12.2,AAL,0,0,0,0,0,0,0,0,0,0,0,1.69,1.13,-0.56,0,1,2091.81,1651,-440.81,0,1,771.76,523,-248.76,0,1,0,0,0,0,0,2018
10/25/18,0,1,2.03,-2.04,32.37,30.34,18356770,31.19,33.33,31.12,1,0,0,0,0,31.796,31.979,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/24/18,1,1,-2.04,0.22,30.34,32.38,15270260,32.48,32.75,30.24,0,0,0,0,0,32.442,32.106,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/23/18,1,0,0.22,0.12,32.38,32.16,12461890,31.53,32.44,30.6,0,0,0,0,0,32.622,32.223,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/22/18,0,0,0.12,-0.02,32.16,32.04,7570810,32.27,32.52,31.82,0,0,0,0,0,32.546,32.597,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/19/18,0,1,-0.02,-1.51,32.04,32.06,10443200,32.09,32.65,31.81,0,0,0,0,0,32.32,33.037,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/18/18,1,1,-1.51,0.29,32.06,33.57,12763920,33.58,33.76,31.87,0,0,0,0,0,32.162,33.623,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/17/18,1,1,0.29,1.5,33.57,33.28,15034780,34.45,35.4,33.53,0,0,0,0,0,31.77,34.146,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/16/18,1,0,1.5,0.87,33.28,31.78,11323640,32.06,33.44,31.98,0,0,0,0,0,31.824,34.668,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/15/18,0,0,0.87,-0.36,31.78,30.91,11083240,31,32.24,30.82,0,0,0,0,0,32.648,35.451,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/12/18,0,0,-0.36,-0.34,30.91,31.27,12858440,31.97,32.13,30.81,0,0,0,0,0,33.754,36.493,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/11/18,0,0,-0.34,-1.94,31.27,31.61,17092520,32.3,32.75,30.75,0,0,0,0,0,35.084,37.516,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/10/18,0,0,-1.94,-2.35,31.61,33.55,20497390,33.33,33.4,31.59,0,0,0,0,0,36.522,38.459,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/9/18,0,0,-2.35,-0.54,33.55,35.9,19637460,36.3,36.39,33.41,0,0,0,0,0,37.512,39.185,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/8/18,0,0,-0.54,-1.48,35.9,36.44,7870394,36.44,36.85,35.6,0,0,0,0,0,38.254,39.793,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/5/18,0,1,-1.48,-0.88,36.44,37.92,9124210,37.93,38.13,36.21,0,0,0,0,0,39.232,40.509,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/4/18,1,0,-0.88,0.3,37.92,38.8,5916431,38.8,39.01,37.48,0,0,0,0,0,39.948,40.906,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/3/18,0,0,0.3,-1.11,38.8,38.5,6366061,38.7,39.26,38.42,0,0,0,0,0,40.396,41.186,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/2/18,0,0,-1.11,-1.72,38.5,39.61,7623211,39.6,39.6,38.4,0,0,0,0,0,40.858,41.415,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
10/1/18,0,1,-1.72,-0.17,39.61,41.33,7208328,41.41,41.75,39.6,0,0,0,0,0,41.332,41.486,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9/28/18,1,1,-0.17,0.46,41.33,41.5,5027770,41.37,41.96,40.7,0,0,0,0,0,41.786,41.327,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9/27/18,1,0,0.46,0.23,41.5,41.04,5654310,41.23,42.2,41.15,0,0,0,0,0,41.864,41.125,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9/26/18,0,0,0.23,-1.17,41.04,40.81,4612787,40.84,41.48,40.78,0,0,0,0,0,41.976,40.947,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9/25/18,0,1,-1.17,-1.62,40.81,41.98,6731847,42,42.19,40.27,0,0,0,0,0,41.972,40.884,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9/24/18,1,1,-1.62,1.71,41.98,43.6,7083931,43.27,43.3,41.85,0,0,0,0,0,41.64,40.629,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
9/21/18,1,1,1.71,0.29,43.6,41.89,10741200,42.04,43.89,41.99,0,0,0,0,0,40.868,40.112,0,0,0,0,0,0,0,0,0,0,AAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018
